Gene	ID	Count
GPR137	4704	3
GPR137B	4705	45
GPR137C	4706	3
GPR139	4707	5
GPR142	4708	2
GPR143	4709	34
GPR144	4710	15
GPR146	4711	65
GPR15	4712	1
GPR152	4713	6
GPR153	4714	8
GPR155	4715	5
GPR156	4716	2
GPR157	4717	13
GPR158	4718	32
GPR161	4719	38
GPR162	4720	6
GPR17	4721	6
GPR171	4722	9
GPR172B	4723	4
GPR173	4724	1
GPR176	4725	17
GPR177	4726	38
GPR179	4727	7
GPR18	4728	14
GPR180	4729	6
GPR183	4730	14
GPR20	4731	8
GPR21	4732	12
GPR3	4733	2
GPR31	4734	6
GPR35	4735	44
GPR37	4736	5
GPR37L1	4737	4
GPR39	4738	4
GPR4	4739	1
GPR44	4740	1
GPR45	4741	5
GPR50	4742	9
GPR56	4743	7
GPR6	4744	2
GPR61	4745	11
GPR62	4746	4
GPR68	4747	7
GPR75	4748	6
GPR81	4749	6
GPR83	4750	8
GPR84	4751	2
GPR85	4752	5
GPR87	4753	9
GPR88	4754	1
GPR89	4755	6
GPR98	4756	36
GPRASP1	4757	8
GPRC5A	4758	14
GPRC5B	4759	31
GPRC5C	4760	13
GPRIN1	4761	7
GPRIN3	4762	11
GPS1	4763	2
GPS2	4764	6
GPSM1	4765	21
GPSM2	4766	13
GPSM3	4767	8
GPT	4768	3
GPT2	4769	2
GPX1	4770	5
GPX3	4771	11
GPX4	4772	8
GPX7	4773	5
GRAMD1A	4774	13
GRAMD1B	4775	42
GRAMD1C	4776	28
GRAMD3	4777	7
GRAMD4	4778	6
GRAP2	4779	20
GRASP	4780	10
Grb10	4781	56
GRB14	4782	28
GRB2	4783	6
GRB7	4784	5
GREB1	4785	30
GRHL1	4786	26
GRHL2	4787	22
GRHL3	4788	36
GRHPR	4789	6
GRIA1	4790	26
GRIA2	4791	9
GRIA3	4792	18
GRIA4	4793	45
GRID2	4794	28
GRID2IP	4795	26
GRIFIN	4796	3
GRIK1	4797	27
GRIK3	4798	54
GRIK5	4799	35
GRIN2A	4800	11
GRIN2B	4801	35
GRIN2C	4802	9
GRIN2D	4803	16
GRIN3A	4804	13
GRIN3B	4805	13
GRINA	4806	7
GRINL1A	4807	6
GRIP1	4808	6
GRIP2	4809	49
GRIPAP1	4810	2
GRK1	4811	12
GRK4	4812	53
GRK5	4813	68
GRK6	4814	24
GRK7	4815	13
GRLF1	4816	26
GRM1	4817	16
GRM2	4818	14
GRM3	4819	26
GRM6	4820	11
GRM7	4821	52
GRM8	4822	77
GRN	4823	1
GRP	4824	8
GRPEL1	4825	22
GRPEL2	4826	14
GRRP1	4827	6
GRSF1	4828	6
GRTP1	4829	31
GRWD1	4830	7
GSC	4831	9
GSDMA	4832	5
GSDMB	4833	2
GSDMD	4834	12
GSG1	4835	10
GSG1L	4836	15
GSG2	4837	2
GSK3A	4838	10
GSK3B	4839	15
GSN	4840	44
GSPT1	4841	7
GSR	4842	4
GSS	4843	7
GSTA4	4844	8
GSTCD	4845	9
GSTK1	4846	8
GSTM1	4847	11
GSTM2	4848	6
GSTO1	4849	30
GSTO2	4850	7
GSTP1	4851	5
GSTT1	4852	6
GSTT3	4853	11
GSTZ1	4854	9
GSX1	4855	14
GSX2	4856	10
GTDC1	4857	58
GTF2A1	4858	7
GTF2A2	4859	4
GTF2B	4860	16
GTF2E1	4861	1
GTF2E2	4862	9
GTF2F1	4863	7
GTF2F2	4864	14
GTF2H1	4865	6
GTF2H2	4866	2
GTF2H3	4867	4
GTF2H4	4868	11
GTF2H5	4869	5
GTF2I	4870	26
GTF2IRD1	4871	30
GTF2IRD2	4872	3
GTF3A	4873	13
GTF3C1	4874	67
GTF3C3	4875	5
GTF3C4	4876	7
GTF3C5	4877	23
GTF3C6	4878	2
GTLF3B	4879	9
GTPBP1	4880	18
GTPBP10	4881	3
GTPBP2	4882	13
GTPBP3	4883	8
GTPBP4	4884	9
GTPBP5	4885	15
GTPBP8	4886	5
GTSE1	4887	37
GTSF1	4888	3
GUCA1A	4889	11
GUCA1B	4890	3
GUCY1A2	4891	39
GUCY1A3	4892	11
GUCY1B3	4893	7
GUCY2C	4894	13
GUCY2D	4895	8
GUF1	4896	7
GUK1	4897	5
GULO	4898	10
GULP1	4899	16
GUSB	4900	4
GXYLT1	4901	11
GYG1	4902	13
GYG2	4903	33
GYLTL1B	4904	11
GYPC	4905	19
GYS1	4906	15
GZF1	4907	15
GZMM	4908	1
H19	4909	5
H1F0	4910	15
H1FNT	4911	2
H1FOO	4912	5
H2AFJ	4913	9
H2AFV	4914	6
H2AFX	4915	3
H2AFY	4916	25
H2AFY2	4917	14
H2AFZ	4918	7
H2B	4919	29
H3F3B	4920	16
H3F3C	4921	1
H4	4922	8
H6PD	4923	4
HAAO	4924	15
HABP2	4925	3
HABP4	4926	8
HACE1	4927	2
HACL1	4928	4
HADH	4929	37
HADHA	4930	7
HADHB	4931	17
HAGH	4932	20
HAGHL	4933	1
HAL	4934	5
HAND1	4935	13
HAO2	4936	6
HAPLN1	4937	11
HAPLN2	4938	2
HAPLN3	4939	14
HAPLN4	4940	8
HARBI1	4941	8
hare	4942	16
HARS	4943	15
Has1	4944	14
HAS2	4945	7
HAS3	4946	15
HAT1	4947	4
HAUS1	4948	10
HAUS2	4949	4
HAUS3	4950	9
HAUS4	4951	4
HAUS5	4952	5
HAUS6	4953	8
HAUS7	4954	15
HAUS8	4955	16
HAVCR2	4956	8
HAX1	4957	5
HBA	4958	10
HBE2	4959	2
HBEGF	4960	14
HBM	4961	6
HBP1	4962	5
HBQ1	4963	10
HBS1L	4964	8
HBXIP	4965	3
HCCA2	4966	60
HCCS	4967	8
HCFC1	4968	21
HCFC1R1	4969	6
HCFC2	4970	7
HCK	4971	7
HCN1	4972	30
HCN3	4973	11
HCN4	4974	25
HCRT	4975	10
HCRTR1	4976	12
HCRTR2	4977	7
HCST	4978	7
HDAC1	4979	4
HDAC10	4980	5
HDAC11	4981	10
HDAC2	4982	10
HDAC3	4983	6
HDAC5	4984	7
HDAC6	4985	9
HDAC8	4986	22
HDDC2	4987	5
HDDC3	4988	6
HDGF	4989	6
HDGF2	4990	6
HDGFL1	4991	2
HDHD1A	4992	48
HDHD3	4993	4
HDLBP	4994	53
HDX	4995	2
HEATR3	4996	10
HEATR4	4997	11
HEATR5A	4998	4
HEATR5B	4999	5
HEATR6	5000	15
HEATR7A	5001	18
HEATR7B2	5002	2
HEBP1	5003	18
HEBP2	5004	17
HECA	5005	4
HECTD2	5006	4
HECTD3	5007	6
HECW1	5008	20
HECW2	5009	32
HEG1	5010	27
HELB	5011	12
HELQ	5012	8
HELZ	5013	9
HEMK1	5014	4
HEPACAM	5015	7
HEPACAM2	5016	4
HEPHL1	5017	13
HERC1	5018	9
HERC2	5019	37
HERC3	5020	34
HERC4	5021	6
HERC5	5022	11
HERC6	5023	8
HERPUD1	5024	7
HERPUD2	5025	9
HES1	5026	10
HES2	5027	8
HES3	5028	12
HES4	5029	12
HES5	5030	8
HES6	5031	7
HES7	5032	7
HEXA	5033	9
HEXB	5034	10
HEXDC	5035	6
HEXIM1	5036	9
HEXIM2	5037	4
HEY1	5038	8
HEY2	5039	17
HEYL	5040	22
hfe	5041	4
HFE2	5042	6
HFM1	5043	5
HGF	5044	24
HGS	5045	4
HGSNAT	5046	31
HHEX	5047	15
HHIP	5048	16
HHIPL2	5049	15
HIAT1	5050	6
HIATL1	5051	12
HIBADH	5052	21
HIBCH	5053	19
HIC1	5054	4
HIC2	5055	9
HIF1A	5056	3
HIF1AN	5057	5
HIF3A	5058	20
HIG2	5059	6
HIGD1D	5060	5
HIGD2A	5061	4
HINFP	5062	14
HINT1	5063	8
HINT2	5064	8
HINT3	5065	13
HIP1	5066	78
HIP1R	5067	15
HIPK1	5068	8
HIPK2	5069	30
HIPK3	5070	19
HIPK4	5071	13
HIRA	5072	34
HIRIP3	5073	2
HIST1H1C	5074	10
HIST1H1D	5075	8
HIST1H1E	5076	20
HIST1H2AG	5077	16
HIST1H2BI	5078	6
HIST1H2BK	5079	14
HIST1H2BN	5080	5
HIST2H2AB	5081	2
HIST2H2AC	5082	16
HIST3H2A	5083	16
HIVEP1	5084	21
HIVEP2	5085	7
HIVEP3	5086	17
HJURP	5087	9
HK1	5088	31
HK2	5089	13
HK3	5090	8
HKDC1	5091	9
HLCS	5092	44
HLF	5093	50
HLTF	5094	5
HLX	5095	20
HM13	5096	20
HMBOX1	5097	18
HMBS	5098	16
HMCN1	5099	62
HMCN2	5100	84
HMG20A	5101	10
HMG20B	5102	18
HMGA1	5103	19
HMGB1	5104	4
HMGB2	5105	5
HMGB3	5106	9
HMGCL	5107	20
HMGCLL1	5108	6
HMGCR	5109	11
HMGCS1	5110	6
HMGN1	5111	7
HMGN2	5112	7
HMGN3	5113	13
HMGN4	5114	4
HMGXB3	5115	24
HMGXB4	5116	3
HMHA1	5117	31
HMMR	5118	9
HMOX1	5119	16
HMOX2	5120	23
HMX2	5121	12
HN1	5122	3
HN1L	5123	13
HNF1A	5124	14
HNF1B	5125	18
HNRNPA0	5126	5
HNRNPA1	5127	5
HNRNPA2B1	5128	6
HNRNPA3	5129	7
HNRNPAB	5130	5
HNRNPC	5131	4
HNRNPD	5132	4
HNRNPF	5133	23
HNRNPH1	5134	9
HNRNPH2	5135	3
HNRNPH3	5136	7
HNRNPK	5137	4
HNRNPL	5138	11
HNRNPM	5139	23
HNRNPR	5140	3
HNRNPU	5141	12
HNRNPUL1	5142	25
HNRNPUL2	5143	5
HNRPDL	5144	6
HNRPLL	5145	7
HOMER1	5146	15
HOMER2	5147	26
HOMEZ	5148	2
HOOK1	5149	2
HOOK2	5150	7
HOOK3	5151	28
HOPX	5152	6
HORMAD2	5153	10
HOXA1	5154	11
HOXA10	5155	22
HOXA2	5156	7
HOXA3	5157	44
HOXA4	5158	13
HOXA5	5159	11
HOXA7	5160	10
HOXA9	5161	13
HOXB1	5162	2
HOXB2	5163	13
HOXB3	5164	14
HOXB4	5165	6
HOXB7	5166	6
HOXB8	5167	6
HOXB9	5168	9
HOXC11	5169	25
HOXC12	5170	15
HOXC13	5171	17
HOXC4	5172	6
HOXC5	5173	8
HOXC6	5174	4
HOXD10	5175	13
HOXD11	5176	16
HOXD12	5177	2
HOXD4	5178	15
HP	5179	6
HP1BP3	5180	8
HPCA	5181	16
HPCAL1	5182	48
HPCAL4	5183	8
HPDL	5184	9
HPGD	5185	8
HPN	5186	5
HPRT1	5187	8
HPS1	5188	22
HPS3	5189	10
HPS4	5190	29
HPS5	5191	9
HPS6	5192	9
HPSE	5193	14
HPSE2	5194	51
HR	5195	7
HRASLS	5196	6
HRASLS5	5197	6
HRC	5198	6
HRH1	5199	20
HRH2	5200	2
HRK	5201	10
HRNBP3	5202	42
HRSP12	5203	6
HS1BP3	5204	37
HS2ST1	5205	17
HS3ST1	5206	12
HS3ST2	5207	14
HS3ST3A1	5208	12
HS3ST3B1	5209	20
HS3ST5	5210	19
HS3ST6	5211	12
HS6ST1	5212	18
HS6ST2	5213	19
HS6ST3	5214	41
HSBP1	5215	4
HSCB	5216	3
HSD11B1L	5217	10
HSD11B2	5218	8
HSD17B1	5219	3
HSD17B10	5220	4
HSD17B11	5221	7
HSD17B14	5222	11
HSD17B2	5223	7
HSD17B4	5224	13
HSD17B6	5225	1
HSD17B7	5226	7
HSD17B8	5227	5
HSDL1	5228	7
HSDL2	5229	12
HSF1	5230	11
HSF2	5231	7
HSF2BP	5232	31
HSF4	5233	12
HSP90AA1	5234	8
HSP90AB1	5235	13
HSP90B1	5236	6
HSPA12A	5237	6
HSPA12B	5238	18
HSPA13	5239	6
HSPA14	5240	3
HSPA1A	5241	11
HSPA1B	5242	11
HSPA1L	5243	12
HSPA2	5244	7
HSPA4	5245	5
HSPA4L	5246	16
HSPA5	5247	8
HSPA6	5248	3
HSPA8	5249	7
HSPA9	5250	6
HSPB1	5251	12
HSPB2	5252	3
HSPB3	5253	4
HSPB6	5254	7
HSPB8	5255	17
HSPB9	5256	2
HSPBAP1	5257	4
HSPBP1	5258	15
HSPD1	5259	2
HSPE1	5260	1
HSPG2	5261	51
HSPH1	5262	4
HTATIP2	5263	6
HTATSF1	5264	8
HTF9C	5265	4
HTR1A	5266	7
HTR1B	5267	12
HTR1D	5268	13
HTR2A	5269	6
HTR3A	5270	5
HTR3B	5271	2
HTR4	5272	21
HTR5A	5273	71
HTR6	5274	9
HTR7	5275	17
HTRA1	5276	29
HTRA2	5277	6
HTRA4	5278	5
HUNK	5279	47
HUS1	5280	6
HUWE1	5281	35
HVCN1	5282	15
HYAL1	5283	4
HYAL2	5284	9
HYDIN	5285	52
HYLS1	5286	11
IAH1	5287	10
IARS	5288	15
IBTK	5289	5
ICA1	5290	27
ICAM1	5291	19
ICAM2	5292	10
ICAM3	5293	5
ICAM4	5294	7
ICAM5	5295	18
ICK	5296	33
ICOSLG	5297	13
ICT1	5298	8
ID1	5299	12
ID2	5300	15
ID3	5301	7
IDE	5302	15
IDH1	5303	8
IDH2	5304	13
IDH3A	5305	24
IDH3B	5306	6
IDH3G	5307	8
IDI1	5308	10
IDS	5309	8
IDUA	5310	12
IER2	5311	7
IER3	5312	8
IER3IP1	5313	3
IER5	5314	8
IER5L	5315	1
IFFO1	5316	11
IFFO2	5317	41
IFI27L2	5318	2
IFI30	5319	8
IFI35	5320	5
IFI6	5321	6
IFIH1	5322	2
IFIT5	5323	6
IFITM2	5324	5
IFITM3	5325	8
IFITM5	5326	7
IFNa	5327	1
IFNAR1	5328	15
IFNAR2	5329	22
IFNB3	5330	5
IFNG	5331	12
IFNGR1	5332	9
IFNGR2	5333	26
IFNK	5334	1
IFRD1	5335	3
IFRD2	5336	20
IFT122	5337	59
IFT140	5338	66
IFT20	5339	4
IFT52	5340	9
IFT57	5341	8
IFT74	5342	7
IFT80	5343	16
IFT81	5344	23
IFT88	5345	14
IGBP1	5346	3
IgCgamma	5347	2
IGDCC3	5348	15
IGDCC4	5349	13
IGF1	5350	6
IGF1R	5351	185
IGF2	5352	24
IGF2BP1	5353	22
IGF2BP2	5354	18
IGF2BP3	5355	35
IGF2R	5356	114
IGFALS	5357	3
IGFBP1	5358	9
IGFBP2	5359	18
IGFBP3	5360	14
IGFBP4	5361	5
IGFBP5	5362	7
IGFBP6	5363	14
IGFBP7	5364	21
IGFBPL1	5365	6
IGHE	5366	2
IGHMBP2	5367	12
IGLL1	5368	24
IGLON5	5369	13
IGSF11	5370	4
IGSF21	5371	135
IGSF3	5372	61
IGSF8	5373	11
IGSF9	5374	14
IGSF9B	5375	13
IHH	5376	5
IK	5377	3
IKBKB	5378	55
IKBKE	5379	27
IKBKG	5380	1
IKIP	5381	4
IKZF1	5382	25
IKZF2	5383	3
IKZF3	5384	4
IKZF5	5385	3
IL10RA	5386	6
IL10RB	5387	16
IL11RA	5388	6
IL12A	5389	7
IL12B	5390	8
IL13	5391	6
IL13RA1	5392	29
IL13RA2	5393	9
IL15	5394	7
IL15RA	5395	13
IL16	5396	4
IL17B	5397	1
IL17C	5398	10
IL17D	5399	13
IL17RA	5400	10
IL17RB	5401	16
IL17RC	5402	4
IL17RD	5403	28
IL17RE	5404	18
IL18	5405	9
IL18R1	5406	9
IL1F9	5407	6
IL1R1	5408	15
IL1RAP	5409	7
IL1RAPL1	5410	17
IL1RAPL2	5411	15
IL1RL2	5412	1
IL20	5413	11
IL20RA	5414	18
IL20RB	5415	8
IL21R	5416	17
IL22RA1	5417	12
IL22RA2	5418	1
IL23A	5419	2
IL24	5420	3
IL25	5421	16
IL27RA	5422	6
IL28RA	5423	6
IL2RA	5424	24
IL2RG	5425	3
IL31RA	5426	5
IL34	5427	34
IL4	5428	2
IL4R	5429	9
IL5RA	5430	18
IL6	5431	1
IL6R	5432	12
IL6ST	5433	4
IL7	5434	19
IL7R	5435	3
IL9R	5436	21
ILDR1	5437	14
ILDR2	5438	52
ILF2	5439	7
ILF3	5440	20
ILK	5441	6
ILKAP	5442	15
ILVBL	5443	18
IMMP1L	5444	13
IMMP2L	5445	27
IMMT	5446	9
IMP3	5447	6
IMP4	5448	6
IMPA1	5449	23
IMPA2	5450	19
IMPACT	5451	7
IMPAD1	5452	4
IMPDH1	5453	12
IMPDH2	5454	5
INA	5455	14
INADL	5456	30
INCA1	5457	7
INCENP	5458	6
INF2	5459	10
ING1	5460	9
ING3	5461	3
ING4	5462	10
ING5	5463	20
INGX	5464	6
INHA	5465	1
INHBA	5466	22
INHBB	5467	8
INMT	5468	8
INO80	5469	7
INO80B	5470	6
INO80C	5471	6
INO80D	5472	11
INO80E	5473	10
INPP1	5474	8
INPP4A	5475	51
INPP4B	5476	25
INPP5A	5477	72
INPP5B	5478	13
INPP5D	5479	61
INPP5E	5480	11
INPP5J	5481	7
INPP5K	5482	23
INPPL1	5483	17
INS	5484	5
INSC	5485	17
INSIG1	5486	21
INSIG2	5487	6
INSL3	5488	7
INSL6	5489	5
INSM1	5490	8
INSM2	5491	6
INSR	5492	24
INSRR	5493	19
INTS1	5494	11
INTS10	5495	39
INTS12	5496	3
INTS2	5497	16
INTS3	5498	20
INTS4	5499	11
INTS5	5500	12
INTS7	5501	14
INTS8	5502	1
INTS9	5503	43
INVS	5504	9
IP6K1	5505	16
IP6K2	5506	10
IP6K3	5507	61
IPCEF1	5508	6
IPMK	5509	4
IPO13	5510	8
IPO4	5511	5
IPO7	5512	8
IPO8	5513	8
IPO9	5514	14
IPP	5515	6
IPPK	5516	17
IQCA1	5517	43
IQCB1	5518	3
IQCC	5519	3
IQCD	5520	11
IQCE	5521	62
IQCF1	5522	3
IQCF5	5523	2
IQCG	5524	8
IQCH	5525	3
IQCK	5526	30
IQGAP1	5527	21
IQGAP2	5528	113
IQGAP3	5529	13
IQSEC2	5530	13
IQUB	5531	8
IRAK1	5532	4
IRAK1BP1	5533	8
IRAK2	5534	30
IRAK3	5535	10
IRAK4	5536	6
IREB2	5537	5
IRF1	5538	5
IRF2	5539	1
IRF2BP2	5540	6
IRF3	5541	6
IRF4	5542	14
IRF5	5543	8
IRF6	5544	4
IRF7	5545	3
IRF8	5546	23
IRGC	5547	14
IRGQ	5548	6
IRS1	5549	6
IRS4	5550	8
IRX1	5551	11
IRX3	5552	8
IRX4	5553	14
IRX5	5554	7
IRX6	5555	16
ISCA1	5556	5
ISCA2	5557	1
ISCU	5558	9
ISG12(A)	5559	17
ISG15	5560	12
ISG20L2	5561	1
ISL1	5562	19
ISL2	5563	14
ISLR	5564	2
ISLR2	5565	11
ISM1	5566	54
ISOC1	5567	11
ISOC2	5568	11
IST1	5569	11
ISY1	5570	29
ISYNA1	5571	6
ITCH	5572	7
ITFG1	5573	11
ITFG2	5574	14
ITFG3	5575	14
ITGA10	5576	11
ITGA11	5577	16
ITGA2	5578	16
ITGA2B	5579	7
ITGA3	5580	5
ITGA4	5581	19
ITGA5	5582	19
ITGA6	5583	15
ITGA7	5584	12
ITGA8	5585	11
ITGA9	5586	89
ITGAE	5587	18
ITGAL	5588	11
ITGAV	5589	17
ITGB1	5590	5
ITGB1BP1	5591	12
ITGB1BP3	5592	6
ITGB2	5593	14
ITGB3	5594	9
ITGB3BP	5595	9
ITGB4	5596	9
ITGB5	5597	49
ITGB6	5598	8
ITGB7	5599	4
ITGB8	5600	8
ITGBL1	5601	19
ITIH3	5602	16
ITIH4	5603	21
ITIH5	5604	41
ITK	5605	10
ITM2B	5606	5
ITM2C	5607	3
ITPA	5608	9
ITPK1	5609	115
ITPKA	5610	16
ITPKB	5611	67
ITPKC	5612	5
ITPR1	5613	78
ITPR2	5614	42
ITPR3	5615	56
ITPRIP	5616	26
ITPRIPL1	5617	6
ITPRIPL2	5618	2
ITSN1	5619	66
IVD	5620	11
IVNS1ABP	5621	2
IWS1	5622	10
IZUMO1	5623	8
JAG1	5624	31
JAG2	5625	4
JAGN1	5626	8
JAK1	5627	23
JAK2	5628	10
JAKMIP1	5629	27
JAKMIP2	5630	18
JAKMIP3	5631	57
JAM2	5632	6
JAM3	5633	28
JARID2	5634	86
JAZF1	5635	46
JDP2	5636	17
JKAMP	5637	1
JMJD1C	5638	24
JMJD2A	5639	16
JMJD2D	5640	3
JMJD4	5641	1
JMJD5	5642	6
JMJD6	5643	7
JMJD7	5644	6
JMJD7PLA2G4B	5645	8
JMJD8	5646	8
JMY	5647	11
JOSD1	5648	11
JPH1	5649	48
JPH2	5650	28
JPH3	5651	57
JPH4	5652	11
JRK	5653	5
JRKL	5654	7
JSP.1	5655	2
JSRP1	5656	6
JTB	5657	6
JUB	5658	11
JUN	5659	12
JUNB	5660	7
JUND	5661	5
JUP	5662	3
KAL1	5663	48
KALRN	5664	106
KANK1	5665	26
KANK2	5666	21
KANK3	5667	14
KANK4	5668	12
KARS	5669	12
KAT2B	5670	74
KAT5	5671	12
KATNA1	5672	13
KATNAL2	5673	13
KATNB1	5674	17
KAZALD1	5675	10
KBP	5676	7
KBTBD12	5677	30
KBTBD3	5678	7
KBTBD4	5679	38
KBTBD5	5680	11
KBTBD6	5681	4
KBTBD7	5682	13
KBTBD8	5683	4
KCMF1	5684	6
KCNA1	5685	5
KCNA10	5686	10
KCNA2	5687	6
KCNA4	5688	15
KCNA5	5689	2
KCNA6	5690	5
KCNA7	5691	12
KCNAB1	5692	13
KCNAB2	5693	24
KCNAB3	5694	7
KCNB1	5695	32
KCNB2	5696	28
KCNC1	5697	32
KCNC2	5698	20
KCNC4	5699	18
KCND1	5700	17
KCND2	5701	51
KCND3	5702	17
KCNE1	5703	8
KCNE1L	5704	2
KCNE4	5705	6
KCNF1	5706	3
KCNG1	5707	10
KCNG2	5708	44
KCNG3	5709	5
KCNG4	5710	17
KCNH1	5711	65
KCNH2	5712	32
KCNH3	5713	24
KCNH4	5714	13
KCNH5	5715	12
KCNH6	5716	8
KCNH7	5717	30
KCNIP1	5718	69
KCNIP3	5719	3
KCNIP4	5720	67
KCNJ10	5721	14
KCNJ11	5722	5
KCNJ12	5723	12
KCNJ14	5724	5
KCNJ15	5725	4
KCNJ16	5726	3
KCNJ2	5727	6
KCNJ3	5728	12
KCNJ5	5729	4
KCNJ6	5730	22
KCNJ8	5731	5
KCNJ9	5732	6
KCNK1	5733	21
KCNK10	5734	28
KCNK12	5735	26
KCNK15	5736	8
KCNK17	5737	8
KCNK18	5738	6
KCNK2	5739	24
KCNK3	5740	16
KCNK4	5741	19
KCNK5	5742	29
KCNK6	5743	3
KCNK7	5744	2
KCNK9	5745	55
KCNMA1	5746	191
KCNMB1	5747	6
KCNMB2	5748	19
KCNMB4	5749	8
KCNN1	5750	11
KCNN2	5751	32
KCNN3	5752	90
KCNN4	5753	11
KCNQ1	5754	174
KCNQ2	5755	16
KCNQ3	5756	49
KCNQ4	5757	25
KCNQ5	5758	73
KCNS1	5759	6
KCNS2	5760	3
KCNS3	5761	5
KCNT1	5762	19
KCNU1	5763	17
KCNV1	5764	7
KCNV2	5765	8
KCP	5766	15
KCTD1	5767	13
KCTD10	5768	20
KCTD11	5769	1
KCTD12	5770	4
KCTD13	5771	15
KCTD15	5772	20
KCTD16	5773	33
KCTD17	5774	6
KCTD18	5775	7
KCTD19	5776	9
KCTD2	5777	1
KCTD20	5778	14
KCTD21	5779	8
KCTD3	5780	7
KCTD5	5781	23
KCTD7	5782	20
KCTD8	5783	18
KCTD9	5784	11
KDELC1	5785	6
KDELC2	5786	6
KDELR1	5787	14
KDELR2	5788	23
KDELR3	5789	16
KDM1A	5790	3
KDM1B	5791	11
KDM2A	5792	24
KDM2B	5793	42
KDM3A	5794	8
KDM4B	5795	71
KDM4C	5796	35
KDM5A	5797	8
KDM5B	5798	13
KDM5C	5799	14
KDM6A	5800	26
KDR	5801	6
KDSR	5802	45
KEAP1	5803	15
KERA	5804	2
KERIA	5805	11
KERIV	5806	1
KHDRBS1	5807	9
KHDRBS2	5808	45
KHDRBS3	5809	16
KHK	5810	4
KHNYN	5811	10
KIAA0020	5812	8
KIAA0141	5813	15
KIAA0406	5814	5
KIAA0415	5815	104
KIAA0586	5816	32
KIAA1324L	5817	13
KIAA1383	5818	2
KIAA1429	5819	3
KIAA1462	5820	32
KIAA1539	5821	13
KIAA1712	5822	2
KIAA1715	5823	6
KIAA1737	5824	5
KIAA1797	5825	41
KIAA1826	5826	6
KIAA1949	5827	2
KIAA1984	5828	11
KIAA2013	5829	12
KIF11	5830	9
KIF13A	5831	39
KIF13B	5832	46
KIF14	5833	39
KIF15	5834	5
KIF16B	5835	93
KIF17	5836	35
KIF18A	5837	14
KIF18B	5838	10
KIF19	5839	11
KIF1A	5840	55
KIF1C	5841	3
KIF20A	5842	14
KIF20B	5843	9
KIF22	5844	13
KIF23	5845	13
KIF24	5846	5
KIF25	5847	42
KIF2B	5848	5
KIF2C	5849	8
KIF3A	5850	27
KIF3B	5851	14
KIF3C	5852	21
KIF4A	5853	6
KIF5A	5854	19
KIF5B	5855	11
KIF5C	5856	7
KIF7	5857	23
KIF9	5858	14
KIFAP3	5859	12
KIFC1	5860	16
KIN	5861	10
KIR2DL5A	5862	10
KIRREL2	5863	11
KIRREL3	5864	11
KISS1	5865	7
KIT	5866	8
KITLG	5867	8
KL	5868	9
KLB	5869	6
KLC1	5870	101
KLC2	5871	17
KLC3	5872	9
KLC4	5873	24
KLF1	5874	10
KLF10	5875	6
KLF11	5876	14
KLF12	5877	5
KLF13	5878	6
KLF14	5879	1
KLF15	5880	5
KLF16	5881	10
KLF17	5882	7
KLF3	5883	6
KLF4	5884	6
KLF5	5885	9
KLF6	5886	15
KLF7	5887	15
KLF8	5888	13
KLF9	5889	18
KLHDC1	5890	11
KLHDC10	5891	5
KLHDC2	5892	10
KLHDC3	5893	8
KLHDC4	5894	37
KLHDC5	5895	14
KLHDC7A	5896	4
KLHDC7B	5897	7
KLHDC8A	5898	6
KLHDC8B	5899	11
KLHDC9	5900	7
KLHL1	5901	12
KLHL10	5902	3
KLHL11	5903	5
KLHL12	5904	28
KLHL13	5905	2
KLHL14	5906	5
KLHL17	5907	5
KLHL18	5908	21
KLHL2	5909	1
KLHL20	5910	6
KLHL21	5911	16
KLHL22	5912	20
KLHL23	5913	5
KLHL24	5914	7
KLHL25	5915	19
KLHL26	5916	34
KLHL28	5917	6
KLHL29	5918	116
KLHL3	5919	14
KLHL30	5920	3
KLHL31	5921	8
KLHL32	5922	24
KLHL33	5923	5
KLHL34	5924	5
KLHL35	5925	15
KLHL36	5926	13
KLHL38	5927	4
KLHL5	5928	9
KLHL7	5929	7
KLHL8	5930	8
KLHL9	5931	8
KLK1	5932	5
KLK10	5933	13
KLK13	5934	11
KLK14	5935	11
KLK15	5936	13
KLK4	5937	3
KLK5	5938	11
KLK6	5939	11
KLK7	5940	1
KLK8	5941	6
KLK9	5942	3
KLKBL4	5943	3
KLRA1	5944	6
KLRAQ1	5945	3
KLRD1	5946	2
KLRF1	5947	1
KLRG2	5948	8
KNCN	5949	1
KNTC1	5950	12
KPNA1	5951	8
KPNA2	5952	7
KPNA4	5953	12
KPNA5	5954	10
KPNA6	5955	8
KPNA7	5956	7
KPNB1	5957	8
KPRP	5958	1
KPTN	5959	15
KRAS	5960	3
KRBA1	5961	5
KRBA2	5962	6
KREMEN1	5963	29
KREMEN2	5964	11
KRI1	5965	9
KRIT1	5966	4
KRR1	5967	5
KRT10	5968	8
KRT12	5969	2
KRT13	5970	2
KRT14	5971	1
KRT17	5972	2
KRT18	5973	7
KRT19	5974	4
KRT25	5975	2
KRT27	5976	1
KRT32	5977	2
KRT35	5978	2
KRT36	5979	1
KRT38	5980	2
KRT39	5981	2
KRT5	5982	14
KRT7	5983	3
KRT71	5984	6
KRT72	5985	14
KRT79	5986	5
KRT8	5987	6
KRT80	5988	12
KRT81	5989	6
KRT83	5990	6
KRT84	5991	5
KRT85	5992	18
